set_id,statement_id,participant_id,cb_version,repetition_times,truth_score,age,gender,edu_level,ethnicity
8,SET8_S02,P166,7,9,4,20,male,undergrad,
2,SET2_S01,P166,7,27,3,20,male,undergrad,
4,SET4_S06,P166,7,0,5,20,male,undergrad,
3,SET3_S06,P166,7,0,5,20,male,undergrad,
1,SET1_S08,P166,7,18,4,20,male,undergrad,
7,SET7_S04,P166,7,1,4,20,male,undergrad,
6,SET6_S03,P166,7,0,4,20,male,undergrad,
7,SET7_S01,P166,7,1,6,20,male,undergrad,
5,SET5_S01,P166,7,0,4,20,male,undergrad,
5,SET5_S04,P166,7,0,3,20,male,undergrad,
6,SET6_S07,P166,7,0,2,20,male,undergrad,
4,SET4_S08,P166,7,0,3,20,male,undergrad,
5,SET5_S03,P166,7,0,4,20,male,undergrad,
2,SET2_S02,P166,7,27,4,20,male,undergrad,
2,SET2_S05,P166,7,27,5,20,male,undergrad,
7,SET7_S03,P166,7,1,4,20,male,undergrad,
8,SET8_S08,P166,7,9,4,20,male,undergrad,
6,SET6_S06,P166,7,0,3,20,male,undergrad,
6,SET6_S08,P166,7,0,5,20,male,undergrad,
1,SET1_S06,P166,7,18,6,20,male,undergrad,
7,SET7_S08,P166,7,1,6,20,male,undergrad,
2,SET2_S04,P166,7,27,5,20,male,undergrad,
7,SET7_S02,P166,7,1,4,20,male,undergrad,
2,SET2_S06,P166,7,27,6,20,male,undergrad,
5,SET5_S06,P166,7,0,4,20,male,undergrad,
6,SET6_S04,P166,7,0,4,20,male,undergrad,
1,SET1_S07,P166,7,18,5,20,male,undergrad,
2,SET2_S08,P166,7,27,2,20,male,undergrad,
6,SET6_S05,P166,7,0,5,20,male,undergrad,
8,SET8_S01,P166,7,9,5,20,male,undergrad,
4,SET4_S05,P166,7,0,4,20,male,undergrad,
3,SET3_S08,P166,7,0,4,20,male,undergrad,
4,SET4_S03,P166,7,0,4,20,male,undergrad,
5,SET5_S02,P166,7,0,3,20,male,undergrad,
8,SET8_S07,P166,7,9,5,20,male,undergrad,
3,SET3_S02,P166,7,0,2,20,male,undergrad,
6,SET6_S02,P166,7,0,4,20,male,undergrad,
1,SET1_S03,P166,7,18,5,20,male,undergrad,
4,SET4_S02,P166,7,0,3,20,male,undergrad,
1,SET1_S04,P166,7,18,5,20,male,undergrad,
1,SET1_S02,P166,7,18,4,20,male,undergrad,
3,SET3_S01,P166,7,0,3,20,male,undergrad,
3,SET3_S03,P166,7,0,4,20,male,undergrad,
4,SET4_S07,P166,7,0,4,20,male,undergrad,
3,SET3_S07,P166,7,0,2,20,male,undergrad,
6,SET6_S01,P166,7,0,4,20,male,undergrad,
7,SET7_S07,P166,7,1,4,20,male,undergrad,
1,SET1_S01,P166,7,18,5,20,male,undergrad,
5,SET5_S07,P166,7,0,2,20,male,undergrad,
1,SET1_S05,P166,7,18,4,20,male,undergrad,
8,SET8_S06,P166,7,9,6,20,male,undergrad,
4,SET4_S01,P166,7,0,4,20,male,undergrad,
3,SET3_S04,P166,7,0,3,20,male,undergrad,
2,SET2_S08,P167,4,0,5,34,female,postgrad,
7,SET7_S02,P167,4,27,6,34,female,postgrad,
6,SET6_S04,P167,4,18,5,34,female,postgrad,
3,SET3_S07,P167,4,0,4,34,female,postgrad,
4,SET4_S05,P167,4,1,5,34,female,postgrad,
3,SET3_S02,P167,4,0,4,34,female,postgrad,
1,SET1_S06,P167,4,0,5,34,female,postgrad,
4,SET4_S02,P167,4,1,5,34,female,postgrad,
3,SET3_S06,P167,4,0,3,34,female,postgrad,
5,SET5_S03,P167,4,9,4,34,female,postgrad,
6,SET6_S02,P167,4,18,4,34,female,postgrad,
5,SET5_S02,P167,4,9,6,34,female,postgrad,
1,SET1_S07,P167,4,0,2,34,female,postgrad,
7,SET7_S05,P167,4,27,5,34,female,postgrad,
3,SET3_S01,P167,4,0,4,34,female,postgrad,
7,SET7_S01,P167,4,27,6,34,female,postgrad,
4,SET4_S06,P167,4,1,4,34,female,postgrad,
7,SET7_S04,P167,4,27,4,34,female,postgrad,
2,SET2_S06,P167,4,0,3,34,female,postgrad,
8,SET8_S02,P167,4,0,3,34,female,postgrad,
5,SET5_S06,P167,4,9,4,34,female,postgrad,
4,SET4_S04,P167,4,1,4,34,female,postgrad,
8,SET8_S04,P167,4,0,3,34,female,postgrad,
7,SET7_S03,P167,4,27,6,34,female,postgrad,
7,SET7_S07,P167,4,27,4,34,female,postgrad,
6,SET6_S01,P167,4,18,6,34,female,postgrad,
2,SET2_S04,P167,4,0,5,34,female,postgrad,
1,SET1_S04,P167,4,0,4,34,female,postgrad,
8,SET8_S03,P167,4,0,3,34,female,postgrad,
1,SET1_S03,P167,4,0,4,34,female,postgrad,
2,SET2_S01,P167,4,0,2,34,female,postgrad,
6,SET6_S06,P167,4,18,6,34,female,postgrad,
5,SET5_S04,P167,4,9,5,34,female,postgrad,
3,SET3_S04,P167,4,0,3,34,female,postgrad,
8,SET8_S01,P167,4,0,3,34,female,postgrad,
1,SET1_S05,P167,4,0,1,34,female,postgrad,
1,SET1_S08,P167,4,0,3,34,female,postgrad,
7,SET7_S08,P167,4,27,6,34,female,postgrad,
5,SET5_S01,P167,4,9,4,34,female,postgrad,
5,SET5_S07,P167,4,9,5,34,female,postgrad,
6,SET6_S08,P167,4,18,5,34,female,postgrad,
7,SET7_S06,P167,4,27,6,34,female,postgrad,
6,SET6_S05,P167,4,18,6,34,female,postgrad,
4,SET4_S01,P167,4,1,3,34,female,postgrad,
8,SET8_S08,P167,4,0,2,34,female,postgrad,
3,SET3_S03,P167,4,0,6,34,female,postgrad,
3,SET3_S08,P167,4,0,6,34,female,postgrad,
2,SET2_S02,P167,4,0,4,34,female,postgrad,
6,SET6_S03,P167,4,18,4,34,female,postgrad,
8,SET8_S05,P167,4,0,5,34,female,postgrad,
1,SET1_S02,P167,4,0,4,34,female,postgrad,
2,SET2_S05,P167,4,0,4,34,female,postgrad,
3,SET3_S05,P167,4,0,4,34,female,postgrad,
2,SET2_S07,P167,4,0,4,34,female,postgrad,
4,SET4_S03,P167,4,1,3,34,female,postgrad,
4,SET4_S07,P167,4,1,4,34,female,postgrad,
5,SET5_S08,P167,4,9,5,34,female,postgrad,
5,SET5_S05,P167,4,9,5,34,female,postgrad,
6,SET6_S07,P167,4,18,5,34,female,postgrad,
2,SET2_S03,P167,4,0,4,34,female,postgrad,
4,SET4_S08,P167,4,1,4,34,female,postgrad,
1,SET1_S01,P167,4,0,4,34,female,postgrad,
8,SET8_S07,P167,4,0,1,34,female,postgrad,
8,SET8_S06,P167,4,0,3,34,female,postgrad,
3,SET3_S03,P168,3,1,4,28,female,high_school,
1,SET1_S02,P168,3,0,3,28,female,high_school,
5,SET5_S03,P168,3,18,6,28,female,high_school,
6,SET6_S04,P168,3,27,5,28,female,high_school,
2,SET2_S01,P168,3,0,4,28,female,high_school,
8,SET8_S01,P168,3,0,4,28,female,high_school,
3,SET3_S07,P168,3,1,4,28,female,high_school,
2,SET2_S02,P168,3,0,2,28,female,high_school,
2,SET2_S06,P168,3,0,4,28,female,high_school,
3,SET3_S05,P168,3,1,5,28,female,high_school,
8,SET8_S08,P168,3,0,4,28,female,high_school,
2,SET2_S04,P168,3,0,3,28,female,high_school,
8,SET8_S02,P168,3,0,5,28,female,high_school,
8,SET8_S05,P168,3,0,3,28,female,high_school,
6,SET6_S01,P168,3,27,5,28,female,high_school,
4,SET4_S02,P168,3,9,4,28,female,high_school,
1,SET1_S03,P168,3,0,2,28,female,high_school,
5,SET5_S05,P168,3,18,5,28,female,high_school,
1,SET1_S06,P168,3,0,2,28,female,high_school,
8,SET8_S06,P168,3,0,4,28,female,high_school,
5,SET5_S07,P168,3,18,5,28,female,high_school,
1,SET1_S07,P168,3,0,3,28,female,high_school,
2,SET2_S05,P168,3,0,2,28,female,high_school,
6,SET6_S07,P168,3,27,4,28,female,high_school,
4,SET4_S08,P168,3,9,4,28,female,high_school,
1,SET1_S05,P168,3,0,2,28,female,high_school,
4,SET4_S04,P168,3,9,4,28,female,high_school,
2,SET2_S07,P168,3,0,4,28,female,high_school,
6,SET6_S03,P168,3,27,6,28,female,high_school,
7,SET7_S02,P168,3,0,5,28,female,high_school,
5,SET5_S02,P168,3,18,5,28,female,high_school,
7,SET7_S08,P168,3,0,5,28,female,high_school,
2,SET2_S03,P168,3,0,5,28,female,high_school,
8,SET8_S03,P168,3,0,3,28,female,high_school,
7,SET7_S03,P168,3,0,4,28,female,high_school,
6,SET6_S02,P168,3,27,6,28,female,high_school,
7,SET7_S01,P168,3,0,5,28,female,high_school,
5,SET5_S01,P168,3,18,6,28,female,high_school,
3,SET3_S04,P168,3,1,3,28,female,high_school,
6,SET6_S06,P168,3,27,6,28,female,high_school,
3,SET3_S01,P168,3,1,6,28,female,high_school,
6,SET6_S08,P168,3,27,6,28,female,high_school,
8,SET8_S07,P168,3,0,3,28,female,high_school,
7,SET7_S05,P168,3,0,2,28,female,high_school,
6,SET6_S05,P168,3,27,5,28,female,high_school,
4,SET4_S07,P168,3,9,6,28,female,high_school,
1,SET1_S08,P168,3,0,4,28,female,high_school,
4,SET4_S06,P168,3,9,5,28,female,high_school,
7,SET7_S07,P168,3,0,4,28,female,high_school,
4,SET4_S01,P168,3,9,6,28,female,high_school,
5,SET5_S08,P168,3,18,4,28,female,high_school,
1,SET1_S01,P168,3,0,4,28,female,high_school,
4,SET4_S03,P168,3,9,5,28,female,high_school,
7,SET7_S04,P168,3,0,3,28,female,high_school,
8,SET8_S04,P168,3,0,3,28,female,high_school,
3,SET3_S08,P168,3,1,5,28,female,high_school,
3,SET3_S02,P168,3,1,2,28,female,high_school,
1,SET1_S04,P168,3,0,4,28,female,high_school,
4,SET4_S05,P168,3,9,5,28,female,high_school,
5,SET5_S04,P168,3,18,6,28,female,high_school,
7,SET7_S06,P168,3,0,4,28,female,high_school,
2,SET2_S08,P168,3,0,4,28,female,high_school,
3,SET3_S06,P168,3,1,3,28,female,high_school,
5,SET5_S06,P168,3,18,4,28,female,high_school,
3,SET3_S07,P169,5,0,4,23,male,some_college,
7,SET7_S02,P169,5,18,4,23,male,some_college,
3,SET3_S04,P169,5,0,4,23,male,some_college,
6,SET6_S04,P169,5,9,6,23,male,some_college,
2,SET2_S07,P169,5,0,4,23,male,some_college,
7,SET7_S08,P169,5,18,5,23,male,some_college,
5,SET5_S02,P169,5,1,4,23,male,some_college,
5,SET5_S07,P169,5,1,3,23,male,some_college,
5,SET5_S01,P169,5,1,3,23,male,some_college,
8,SET8_S04,P169,5,27,5,23,male,some_college,
1,SET1_S08,P169,5,0,3,23,male,some_college,
3,SET3_S06,P169,5,0,3,23,male,some_college,
6,SET6_S08,P169,5,9,4,23,male,some_college,
5,SET5_S06,P169,5,1,4,23,male,some_college,
8,SET8_S06,P169,5,27,6,23,male,some_college,
5,SET5_S03,P169,5,1,4,23,male,some_college,
4,SET4_S05,P169,5,0,4,23,male,some_college,
4,SET4_S07,P169,5,0,4,23,male,some_college,
3,SET3_S08,P169,5,0,5,23,male,some_college,
1,SET1_S04,P169,5,0,5,23,male,some_college,
8,SET8_S03,P169,5,27,4,23,male,some_college,
7,SET7_S07,P169,5,18,6,23,male,some_college,
7,SET7_S01,P169,5,18,4,23,male,some_college,
2,SET2_S02,P169,5,0,4,23,male,some_college,
2,SET2_S05,P169,5,0,4,23,male,some_college,
1,SET1_S03,P169,5,0,4,23,male,some_college,
6,SET6_S01,P169,5,9,5,23,male,some_college,
6,SET6_S03,P169,5,9,4,23,male,some_college,
1,SET1_S06,P169,5,0,4,23,male,some_college,
6,SET6_S02,P169,5,9,5,23,male,some_college,
1,SET1_S07,P169,5,0,4,23,male,some_college,
8,SET8_S05,P169,5,27,5,23,male,some_college,
1,SET1_S02,P169,5,0,3,23,male,some_college,
3,SET3_S01,P169,5,0,4,23,male,some_college,
8,SET8_S08,P169,5,27,4,23,male,some_college,
2,SET2_S06,P169,5,0,4,23,male,some_college,
1,SET1_S01,P169,5,0,4,23,male,some_college,
2,SET2_S03,P169,5,0,2,23,male,some_college,
6,SET6_S05,P169,5,9,4,23,male,some_college,
6,SET6_S06,P169,5,9,5,23,male,some_college,
4,SET4_S03,P169,5,0,3,23,male,some_college,
6,SET6_S07,P169,5,9,4,23,male,some_college,
1,SET1_S05,P169,5,0,3,23,male,some_college,
4,SET4_S06,P169,5,0,3,23,male,some_college,
3,SET3_S05,P169,5,0,5,23,male,some_college,
8,SET8_S01,P169,5,27,4,23,male,some_college,
5,SET5_S04,P169,5,1,6,23,male,some_college,
4,SET4_S01,P169,5,0,3,23,male,some_college,
5,SET5_S05,P169,5,1,4,23,male,some_college,
2,SET2_S04,P169,5,0,4,23,male,some_college,
7,SET7_S03,P169,5,18,5,23,male,some_college,
3,SET3_S03,P169,5,0,3,23,male,some_college,
8,SET8_S07,P169,5,27,5,23,male,some_college,
4,SET4_S04,P169,5,0,4,23,male,some_college,
7,SET7_S06,P169,5,18,5,23,male,some_college,
2,SET2_S08,P169,5,0,4,23,male,some_college,
3,SET3_S02,P169,5,0,2,23,male,some_college,
4,SET4_S08,P169,5,0,3,23,male,some_college,
8,SET8_S02,P169,5,27,4,23,male,some_college,
5,SET5_S08,P169,5,1,3,23,male,some_college,
7,SET7_S05,P169,5,18,5,23,male,some_college,
4,SET4_S02,P169,5,0,4,23,male,some_college,
2,SET2_S01,P169,5,0,2,23,male,some_college,
7,SET7_S04,P169,5,18,4,23,male,some_college,
5,SET5_S02,P170,3,18,4,33,male,postgrad,
8,SET8_S05,P170,3,0,3,33,male,postgrad,
5,SET5_S05,P170,3,18,4,33,male,postgrad,
2,SET2_S01,P170,3,0,3,33,male,postgrad,
2,SET2_S03,P170,3,0,2,33,male,postgrad,
2,SET2_S08,P170,3,0,3,33,male,postgrad,
5,SET5_S04,P170,3,18,4,33,male,postgrad,
1,SET1_S08,P170,3,0,3,33,male,postgrad,
3,SET3_S05,P170,3,1,5,33,male,postgrad,
8,SET8_S01,P170,3,0,4,33,male,postgrad,
7,SET7_S06,P170,3,0,4,33,male,postgrad,
3,SET3_S02,P170,3,1,4,33,male,postgrad,
7,SET7_S08,P170,3,0,4,33,male,postgrad,
3,SET3_S07,P170,3,1,5,33,male,postgrad,
6,SET6_S01,P170,3,27,5,33,male,postgrad,
4,SET4_S07,P170,3,9,5,33,male,postgrad,
7,SET7_S02,P170,3,0,4,33,male,postgrad,
1,SET1_S07,P170,3,0,4,33,male,postgrad,
4,SET4_S02,P170,3,9,6,33,male,postgrad,
5,SET5_S01,P170,3,18,5,33,male,postgrad,
3,SET3_S06,P170,3,1,5,33,male,postgrad,
1,SET1_S02,P170,3,0,4,33,male,postgrad,
6,SET6_S07,P170,3,27,5,33,male,postgrad,
3,SET3_S01,P170,3,1,5,33,male,postgrad,
1,SET1_S04,P170,3,0,3,33,male,postgrad,
6,SET6_S03,P170,3,27,6,33,male,postgrad,
4,SET4_S04,P170,3,9,3,33,male,postgrad,
8,SET8_S08,P170,3,0,4,33,male,postgrad,
6,SET6_S08,P170,3,27,5,33,male,postgrad,
7,SET7_S01,P170,3,0,3,33,male,postgrad,
8,SET8_S04,P170,3,0,4,33,male,postgrad,
1,SET1_S01,P170,3,0,4,33,male,postgrad,
5,SET5_S07,P170,3,18,4,33,male,postgrad,
2,SET2_S04,P170,3,0,5,33,male,postgrad,
4,SET4_S01,P170,3,9,5,33,male,postgrad,
2,SET2_S05,P170,3,0,6,33,male,postgrad,
3,SET3_S03,P170,3,1,5,33,male,postgrad,
8,SET8_S02,P170,3,0,4,33,male,postgrad,
1,SET1_S06,P170,3,0,3,33,male,postgrad,
2,SET2_S02,P170,3,0,4,33,male,postgrad,
6,SET6_S04,P170,3,27,5,33,male,postgrad,
6,SET6_S02,P170,3,27,6,33,male,postgrad,
2,SET2_S06,P170,3,0,5,33,male,postgrad,
4,SET4_S08,P170,3,9,5,33,male,postgrad,
7,SET7_S04,P170,3,0,5,33,male,postgrad,
3,SET3_S08,P170,3,1,2,33,male,postgrad,
8,SET8_S06,P170,3,0,4,33,male,postgrad,
8,SET8_S07,P170,3,0,5,33,male,postgrad,
2,SET2_S07,P170,3,0,4,33,male,postgrad,
6,SET6_S06,P170,3,27,4,33,male,postgrad,
5,SET5_S08,P170,3,18,6,33,male,postgrad,
8,SET8_S03,P170,3,0,4,33,male,postgrad,
7,SET7_S07,P170,3,0,4,33,male,postgrad,
4,SET4_S03,P170,3,9,5,33,male,postgrad,
4,SET4_S05,P170,3,9,6,33,male,postgrad,
7,SET7_S03,P170,3,0,4,33,male,postgrad,
7,SET7_S05,P170,3,0,3,33,male,postgrad,
1,SET1_S05,P170,3,0,3,33,male,postgrad,
4,SET4_S06,P170,3,9,5,33,male,postgrad,
3,SET3_S04,P170,3,1,5,33,male,postgrad,
1,SET1_S03,P170,3,0,4,33,male,postgrad,
5,SET5_S03,P170,3,18,4,33,male,postgrad,
6,SET6_S05,P170,3,27,6,33,male,postgrad,
5,SET5_S06,P170,3,18,4,33,male,postgrad,
1,SET1_S06,P171,1,1,4,28,male,high_school,
7,SET7_S07,P171,1,0,2,28,male,high_school,
1,SET1_S01,P171,1,1,4,28,male,high_school,
5,SET5_S05,P171,1,0,3,28,male,high_school,
8,SET8_S04,P171,1,0,3,28,male,high_school,
6,SET6_S08,P171,1,0,2,28,male,high_school,
7,SET7_S05,P171,1,0,4,28,male,high_school,
5,SET5_S08,P171,1,0,5,28,male,high_school,
3,SET3_S08,P171,1,18,5,28,male,high_school,
4,SET4_S01,P171,1,27,5,28,male,high_school,
2,SET2_S07,P171,1,9,5,28,male,high_school,
1,SET1_S03,P171,1,1,4,28,male,high_school,
8,SET8_S01,P171,1,0,2,28,male,high_school,
3,SET3_S06,P171,1,18,3,28,male,high_school,
2,SET2_S02,P171,1,9,5,28,male,high_school,
5,SET5_S06,P171,1,0,3,28,male,high_school,
4,SET4_S06,P171,1,27,6,28,male,high_school,
7,SET7_S08,P171,1,0,4,28,male,high_school,
2,SET2_S05,P171,1,9,5,28,male,high_school,
2,SET2_S01,P171,1,9,5,28,male,high_school,
8,SET8_S07,P171,1,0,2,28,male,high_school,
1,SET1_S07,P171,1,1,5,28,male,high_school,
5,SET5_S02,P171,1,0,4,28,male,high_school,
6,SET6_S01,P171,1,0,1,28,male,high_school,
5,SET5_S07,P171,1,0,3,28,male,high_school,
4,SET4_S04,P171,1,27,4,28,male,high_school,
6,SET6_S04,P171,1,0,4,28,male,high_school,
4,SET4_S05,P171,1,27,4,28,male,high_school,
3,SET3_S03,P171,1,18,5,28,male,high_school,
8,SET8_S05,P171,1,0,3,28,male,high_school,
4,SET4_S08,P171,1,27,5,28,male,high_school,
7,SET7_S04,P171,1,0,3,28,male,high_school,
7,SET7_S06,P171,1,0,3,28,male,high_school,
1,SET1_S02,P171,1,1,3,28,male,high_school,
4,SET4_S03,P171,1,27,5,28,male,high_school,
3,SET3_S05,P171,1,18,5,28,male,high_school,
4,SET4_S07,P171,1,27,4,28,male,high_school,
7,SET7_S03,P171,1,0,5,28,male,high_school,
8,SET8_S03,P171,1,0,3,28,male,high_school,
3,SET3_S01,P171,1,18,6,28,male,high_school,
2,SET2_S06,P171,1,9,4,28,male,high_school,
8,SET8_S08,P171,1,0,2,28,male,high_school,
3,SET3_S04,P171,1,18,5,28,male,high_school,
6,SET6_S02,P171,1,0,4,28,male,high_school,
1,SET1_S04,P171,1,1,4,28,male,high_school,
2,SET2_S04,P171,1,9,4,28,male,high_school,
6,SET6_S07,P171,1,0,4,28,male,high_school,
6,SET6_S05,P171,1,0,3,28,male,high_school,
5,SET5_S04,P171,1,0,3,28,male,high_school,
4,SET4_S02,P171,1,27,6,28,male,high_school,
6,SET6_S06,P171,1,0,4,28,male,high_school,
7,SET7_S02,P171,1,0,4,28,male,high_school,
2,SET2_S03,P171,1,9,5,28,male,high_school,
5,SET5_S03,P171,1,0,3,28,male,high_school,
3,SET3_S07,P171,1,18,4,28,male,high_school,
8,SET8_S06,P171,1,0,3,28,male,high_school,
2,SET2_S08,P171,1,9,2,28,male,high_school,
5,SET5_S01,P171,1,0,3,28,male,high_school,
1,SET1_S08,P171,1,1,4,28,male,high_school,
7,SET7_S01,P171,1,0,4,28,male,high_school,
8,SET8_S02,P171,1,0,3,28,male,high_school,
1,SET1_S05,P171,1,1,5,28,male,high_school,
3,SET3_S02,P171,1,18,3,28,male,high_school,
6,SET6_S03,P171,1,0,4,28,male,high_school,
1,SET1_S05,P172,1,1,5,20,female,some_college,
3,SET3_S01,P172,1,18,2,20,female,some_college,
6,SET6_S02,P172,1,0,5,20,female,some_college,
4,SET4_S06,P172,1,27,5,20,female,some_college,
4,SET4_S03,P172,1,27,5,20,female,some_college,
6,SET6_S06,P172,1,0,3,20,female,some_college,
3,SET3_S06,P172,1,18,5,20,female,some_college,
5,SET5_S02,P172,1,0,3,20,female,some_college,
7,SET7_S02,P172,1,0,3,20,female,some_college,
3,SET3_S04,P172,1,18,4,20,female,some_college,
4,SET4_S05,P172,1,27,4,20,female,some_college,
6,SET6_S03,P172,1,0,4,20,female,some_college,
7,SET7_S03,P172,1,0,3,20,female,some_college,
6,SET6_S01,P172,1,0,2,20,female,some_college,
3,SET3_S05,P172,1,18,5,20,female,some_college,
6,SET6_S04,P172,1,0,2,20,female,some_college,
4,SET4_S01,P172,1,27,6,20,female,some_college,
5,SET5_S08,P172,1,0,5,20,female,some_college,
4,SET4_S02,P172,1,27,4,20,female,some_college,
8,SET8_S06,P172,1,0,5,20,female,some_college,
1,SET1_S08,P172,1,1,5,20,female,some_college,
2,SET2_S02,P172,1,9,4,20,female,some_college,
5,SET5_S03,P172,1,0,3,20,female,some_college,
6,SET6_S08,P172,1,0,4,20,female,some_college,
4,SET4_S07,P172,1,27,5,20,female,some_college,
3,SET3_S07,P172,1,18,2,20,female,some_college,
1,SET1_S02,P172,1,1,6,20,female,some_college,
5,SET5_S04,P172,1,0,4,20,female,some_college,
8,SET8_S07,P172,1,0,4,20,female,some_college,
3,SET3_S02,P172,1,18,4,20,female,some_college,
2,SET2_S01,P172,1,9,5,20,female,some_college,
7,SET7_S08,P172,1,0,5,20,female,some_college,
1,SET1_S01,P172,1,1,4,20,female,some_college,
3,SET3_S03,P172,1,18,5,20,female,some_college,
2,SET2_S08,P172,1,9,4,20,female,some_college,
2,SET2_S04,P172,1,9,4,20,female,some_college,
2,SET2_S06,P172,1,9,5,20,female,some_college,
5,SET5_S06,P172,1,0,4,20,female,some_college,
8,SET8_S04,P172,1,0,3,20,female,some_college,
5,SET5_S01,P172,1,0,4,20,female,some_college,
2,SET2_S07,P172,1,9,4,20,female,some_college,
5,SET5_S07,P172,1,0,4,20,female,some_college,
7,SET7_S04,P172,1,0,4,20,female,some_college,
7,SET7_S07,P172,1,0,2,20,female,some_college,
8,SET8_S03,P172,1,0,4,20,female,some_college,
1,SET1_S04,P172,1,1,4,20,female,some_college,
7,SET7_S01,P172,1,0,5,20,female,some_college,
8,SET8_S05,P172,1,0,3,20,female,some_college,
4,SET4_S04,P172,1,27,5,20,female,some_college,
4,SET4_S08,P172,1,27,4,20,female,some_college,
1,SET1_S03,P172,1,1,4,20,female,some_college,
8,SET8_S01,P172,1,0,3,20,female,some_college,
8,SET8_S02,P172,1,0,3,20,female,some_college,
7,SET7_S06,P172,1,0,6,20,female,some_college,
5,SET5_S05,P172,1,0,3,20,female,some_college,
2,SET2_S03,P172,1,9,5,20,female,some_college,
8,SET8_S08,P172,1,0,4,20,female,some_college,
1,SET1_S07,P172,1,1,4,20,female,some_college,
6,SET6_S05,P172,1,0,4,20,female,some_college,
7,SET7_S05,P172,1,0,4,20,female,some_college,
1,SET1_S06,P172,1,1,4,20,female,some_college,
6,SET6_S07,P172,1,0,6,20,female,some_college,
3,SET3_S08,P172,1,18,4,20,female,some_college,
2,SET2_S05,P172,1,9,6,20,female,some_college,
3,SET3_S04,P173,6,0,3,31,male,postgrad,
1,SET1_S06,P173,6,27,4,31,male,postgrad,
5,SET5_S02,P173,6,0,4,31,male,postgrad,
5,SET5_S03,P173,6,0,2,31,male,postgrad,
6,SET6_S08,P173,6,1,4,31,male,postgrad,
4,SET4_S06,P173,6,0,4,31,male,postgrad,
6,SET6_S01,P173,6,1,3,31,male,postgrad,
7,SET7_S04,P173,6,9,4,31,male,postgrad,
8,SET8_S02,P173,6,18,5,31,male,postgrad,
8,SET8_S08,P173,6,18,4,31,male,postgrad,
4,SET4_S03,P173,6,0,3,31,male,postgrad,
6,SET6_S03,P173,6,1,4,31,male,postgrad,
7,SET7_S06,P173,6,9,5,31,male,postgrad,
1,SET1_S02,P173,6,27,6,31,male,postgrad,
4,SET4_S01,P173,6,0,4,31,male,postgrad,
6,SET6_S02,P173,6,1,2,31,male,postgrad,
5,SET5_S08,P173,6,0,4,31,male,postgrad,
2,SET2_S05,P173,6,0,3,31,male,postgrad,
1,SET1_S01,P173,6,27,4,31,male,postgrad,
7,SET7_S02,P173,6,9,4,31,male,postgrad,
2,SET2_S07,P173,6,0,3,31,male,postgrad,
8,SET8_S04,P173,6,18,3,31,male,postgrad,
2,SET2_S04,P173,6,0,4,31,male,postgrad,
1,SET1_S05,P173,6,27,6,31,male,postgrad,
3,SET3_S02,P173,6,0,3,31,male,postgrad,
2,SET2_S08,P173,6,0,5,31,male,postgrad,
4,SET4_S07,P173,6,0,4,31,male,postgrad,
3,SET3_S06,P173,6,0,4,31,male,postgrad,
2,SET2_S06,P173,6,0,3,31,male,postgrad,
6,SET6_S05,P173,6,1,4,31,male,postgrad,
5,SET5_S05,P173,6,0,4,31,male,postgrad,
8,SET8_S03,P173,6,18,5,31,male,postgrad,
7,SET7_S07,P173,6,9,3,31,male,postgrad,
8,SET8_S01,P173,6,18,6,31,male,postgrad,
1,SET1_S07,P173,6,27,3,31,male,postgrad,
8,SET8_S05,P173,6,18,4,31,male,postgrad,
2,SET2_S01,P173,6,0,1,31,male,postgrad,
3,SET3_S03,P173,6,0,3,31,male,postgrad,
3,SET3_S05,P173,6,0,3,31,male,postgrad,
7,SET7_S03,P173,6,9,4,31,male,postgrad,
4,SET4_S04,P173,6,0,4,31,male,postgrad,
5,SET5_S07,P173,6,0,3,31,male,postgrad,
7,SET7_S08,P173,6,9,5,31,male,postgrad,
4,SET4_S08,P173,6,0,3,31,male,postgrad,
8,SET8_S06,P173,6,18,5,31,male,postgrad,
5,SET5_S01,P173,6,0,3,31,male,postgrad,
6,SET6_S07,P173,6,1,4,31,male,postgrad,
1,SET1_S04,P173,6,27,5,31,male,postgrad,
3,SET3_S08,P173,6,0,3,31,male,postgrad,
3,SET3_S01,P173,6,0,4,31,male,postgrad,
4,SET4_S05,P173,6,0,3,31,male,postgrad,
7,SET7_S05,P173,6,9,6,31,male,postgrad,
3,SET3_S07,P173,6,0,4,31,male,postgrad,
5,SET5_S06,P173,6,0,4,31,male,postgrad,
6,SET6_S04,P173,6,1,4,31,male,postgrad,
1,SET1_S08,P173,6,27,5,31,male,postgrad,
8,SET8_S07,P173,6,18,6,31,male,postgrad,
2,SET2_S03,P173,6,0,4,31,male,postgrad,
7,SET7_S01,P173,6,9,6,31,male,postgrad,
4,SET4_S02,P173,6,0,3,31,male,postgrad,
1,SET1_S03,P173,6,27,5,31,male,postgrad,
5,SET5_S04,P173,6,0,5,31,male,postgrad,
6,SET6_S06,P173,6,1,3,31,male,postgrad,
2,SET2_S02,P173,6,0,3,31,male,postgrad,
2,SET2_S04,P174,2,1,6,24,female,postgrad,
8,SET8_S01,P174,2,0,5,24,female,postgrad,
2,SET2_S02,P174,2,1,4,24,female,postgrad,
5,SET5_S03,P174,2,27,6,24,female,postgrad,
3,SET3_S02,P174,2,9,3,24,female,postgrad,
5,SET5_S08,P174,2,27,6,24,female,postgrad,
